PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1637902_at,CG10918,33123,uncharacterized protein,0.19995210095845284,5.1550889456498306,1.976438995604535,0.0610894863683292,0.9652340858772046,-4.0866002715917675
1632935_at,CG13300,38730,uncharacterized protein,0.32950775466478,5.026132567835399,1.9760314121078861,0.06113864854649995,0.9652340858772046,-4.087234829362419
1640458_at,CG11211,35545,uncharacterized protein,-0.7480997926667268,8.773412489992175,-1.9756416350664683,0.06118569574416211,0.9652340858772046,-4.087841584059098
1631077_at,CG16957,34755,uncharacterized protein,0.5215893916843406,6.7886165455670655,1.9755910542972388,0.06119180333924802,0.9652340858772046,-4.087920315908976
1629341_at,Or22c,33381,Odorant receptor 22c,0.21366646743470818,3.400747860227682,1.9747921275968676,0.061288344939774315,0.9652340858772046,-4.089163714770562
1629144_at,CG15440,33652,uncharacterized protein,-0.3006243437710925,7.727305347200561,-1.9745869296077043,0.061313162668488914,0.9652340858772046,-4.089483018443462
1630920_at,Tsp42Ek,35621,Tetraspanin 42Ek,-0.2607961733843629,6.009086683187087,-1.9739430071174553,0.06139109990713226,0.9652340858772046,-4.090484868866261
1632017_at,Muc26B,50424,Mucin 26B,0.4963708332298822,4.786150025034801,1.9729359992102167,0.06151315928904218,0.9652340858772046,-4.0920511960521075
1625941_at,CG9782,32632,uncharacterized protein,0.34499834418908737,5.021326024052734,1.9727747040761394,0.061532729837146194,0.9652340858772046,-4.092302029888818
1627447_at,CG14759,35803,uncharacterized protein,0.46630799271787726,5.9067254334656925,1.972545557914782,0.06156054249540595,0.9652340858772046,-4.092658357196707
1636559_s_at,Prosbeta5,45269,Proteasome beta5 subunit,0.31935565518740106,11.514519414771776,1.9724680358222904,0.06156995427578127,0.9652340858772046,-4.092778899572904
1626626_at,Tep5,35250,Thioester-containing protein 5,0.2836245995507163,4.369154644980276,1.9716857375887118,0.0616650027081862,0.9652340858772046,-4.093995153296188
1641398_s_at,LBR,37482,Lamin B receptor,1.1096539839551731,6.428942566748428,1.970424911805432,0.06181846541724941,0.9652340858772046,-4.095954712862122
1640372_at,Rpn12,39845,Regulatory particle non-ATPase 12,0.35281746134108616,10.322842812489078,1.9691750823729233,0.061970923566934545,0.9652340858772046,-4.097896365458087
1629318_at,CG17104,34465,uncharacterized protein,0.3285977733973784,6.547084824491631,1.9685341529936349,0.06204923529054093,0.9652340858772046,-4.098891755513932
1629868_s_at,brwl,34275,brickwall,-0.3756902601834655,7.512609030492494,-1.968420008744203,0.06206319115658709,0.9652340858772046,-4.099069003840955
1623175_at,Grx1t,37483,"Glutaredoxin 1, testis-specific",0.40416879572539166,6.519338458542546,1.9679254370545982,0.06212369217589843,0.9652340858772046,-4.099836918568384
1640929_at,CG7564,39956,uncharacterized protein,-0.2775178985980462,6.797970805992912,-1.9669316491537299,0.062245420344090426,0.9652340858772046,-4.101379573956226
1631637_a_at,Cpr,33883,Cytochrome P450 reductase,0.5041026732016736,12.264509339779204,1.9648798641532235,0.06249741006139695,0.9652340858772046,-4.104562926518511
1624262_at,phyl,36606,phyllopod,-0.43879917235905097,6.986211932692925,-1.9646115883537287,0.06253042500365694,0.9652340858772046,-4.104978995012754
1629779_at,Mcr,44071,Macroglobulin complement-related,0.26403611703283225,9.299196863773442,1.9636796891780173,0.06264522772700612,0.9652340858772046,-4.106423983756276
1638161_at,Ssl1,40509,Suppressor of stem-loop mutation,-0.2974951654555733,8.11310163828911,-1.963085302637378,0.06271854894351,0.9652340858772046,-4.107345393462316
1633283_at,RpL24-like,41372,Ribosomal protein L24-like,0.18813272755115484,10.951789875998099,1.9629449839022324,0.0627358691974312,0.9652340858772046,-4.107562886655746
1626135_s_at,GCS2alpha,49953,Glucosidase 2 alpha subunit,-0.16088099210771922,11.059254006021982,-1.962780695617643,0.06275615351494511,0.9652340858772046,-4.107817519422661
1629299_at,CheB53b,3346204,Chemosensory protein B 53b,-0.3148460715017656,3.7869648647920964,-1.962659342541152,0.06277114044317961,0.9652340858772046,-4.10800559723177
1634274_s_at,CG14305,42233,uncharacterized protein,0.7692458431873579,7.621817684378629,1.9626116355989272,0.06277703304852227,0.9652340858772046,-4.108079533233241
1635618_at,Dok,31667,Downstream of kinase,0.46179252690832673,8.401764129480787,1.9625828727572068,0.06278058597716332,0.9652340858772046,-4.108124109178992
1633077_at,Osi20,40777,Osiris 20,0.2390745508941201,4.656225794905193,1.962464889356148,0.06279516173357089,0.9652340858772046,-4.108306952428916
1641294_a_at,CG3625,33198,uncharacterized protein,-0.30219107832144765,10.619570819667455,-1.9617468417566875,0.06288393446617353,0.9652340858772046,-4.109419580395823
1628146_at,crb,42896,crumbs,0.22845434593116032,9.217691845326739,1.9611731485432584,0.06295494036547879,0.9652340858772046,-4.11030833470066
1632393_at,CG18301,34451,uncharacterized protein,0.9916080347329839,6.281440314218853,1.9611219489900478,0.06296128077183273,0.9652340858772046,-4.110387643674038
1625737_at,CG12133,36036,uncharacterized protein,0.2924270896286085,4.6845350330554645,1.9595815891772839,0.06315229895562506,0.9652340858772046,-4.112773045189686
1634693_at,CG5122,34703,uncharacterized protein,-0.41646820239159865,7.1344882783997745,-1.9593341460752125,0.06318303183522019,0.9652340858772046,-4.113156119759422
1632708_at,CG10510,40341,uncharacterized protein,0.33727822078283154,7.079191839214109,1.959049480759207,0.06321840414828755,0.9652340858772046,-4.11359677953678
1629201_at,CG5550,36883,uncharacterized protein,-0.5536424042579773,5.303788755962388,-1.9584036032562058,0.06329872541310344,0.9652340858772046,-4.114596435550973
1629676_at,Rpt5,42805,Regulatory particle triple-A ATPase 5,0.2459356000300783,10.433154938822936,1.9581598276768082,0.06332906478085785,0.9652340858772046,-4.114973682011833
1625806_at,Pp1alpha-96A,42922,Protein phosphatase 1alpha at 96A,0.2688582761522369,9.935913174704904,1.9569806028606316,0.06347600824024281,0.9660866551918028,-4.116798110463856
1626340_at,betaCOP,32820,Coat Protein (coatomer) beta,-0.20329203276365249,9.439916397692416,-1.955864848909705,0.0636153201590648,0.9660866551918028,-4.118523668534185
1624353_at,Sec16,32209,Secretory 16,0.31000234020876327,9.479804743518441,1.9556544443442174,0.06364162134431568,0.9660866551918028,-4.118848994345153
1635284_a_at,HDAC4,32278,Histone deacetylase 4,-0.4899610982945255,6.800069500415338,-1.9522771929495373,0.06406510544255868,0.9706771398401847,-4.124067688555671
1629208_at,Obp51a,246666,Odorant-binding protein 51a,0.7038327089703245,7.483398950113071,1.9515445256177988,0.0641573050435544,0.9706771398401847,-4.1251990499516396
1637172_at,mRpS14,117414,mitochondrial ribosomal protein S14,0.2401107851423152,9.580811816068556,1.949798262044184,0.0643775296482437,0.9706771398401847,-4.127894434164406
1625307_at,sut2,44269,sugar transporter 2,0.2740732766327767,5.347815858849742,1.9495339634146096,0.06441091898765461,0.9706771398401847,-4.128302243074634
1623398_at,CG4830,41477,uncharacterized protein,-0.6017750657156107,7.285183356246786,-1.9492335908328338,0.06444888419360345,0.9706771398401847,-4.128765668851192
1635471_at,CG7304,39713,uncharacterized protein,-0.3382782154390398,4.475076203527423,-1.9491480449466696,0.06445970027272344,0.9706771398401847,-4.128897643460792
1634913_s_at,pes,34087,peste,0.3513431604382582,9.008570390956608,1.9482103304158402,0.06457836632875745,0.9711692001557745,-4.130344035182128
1628038_at,CG13577,37885,uncharacterized protein,-0.36236523881808314,6.111131690575201,-1.946796451252203,0.06475765504092436,0.9712305906339939,-4.132524016828365
1637382_at,CG42680,10178899,uncharacterized protein,0.26210254517518017,3.801144292592379,1.946661447938184,0.06477479727935084,0.9712305906339939,-4.13273211572781
1637860_at,tam,34792,tamas,-0.38145670533334997,6.55042855795659,-1.9459001322982379,0.06487154147283716,0.9712305906339939,-4.133905454445351
1633267_a_at,CG12970,36744,uncharacterized protein,0.20434557056112812,3.905341593408035,1.9451378216810014,0.0649685399485231,0.9712305906339939,-4.135080019750746
1626286_at,CG11788,37295,uncharacterized protein,-0.40389451944310295,6.336363834239111,-1.94414306271728,0.06509530839504343,0.9712305906339939,-4.136612278551667
1633887_at,CG13857,42627,uncharacterized protein,0.3600015964100898,5.4955414576092165,1.9441186661678642,0.06509842014431852,0.9712305906339939,-4.136649850755989
1641471_at,CG2053,43762,uncharacterized protein,-0.2965608341364767,5.701241722498414,-1.9410606911913142,0.06548950250727337,0.9736246144000805,-4.141356827890448
1641493_at,SkpD,32995,SKP1-related D,-0.3818711899869083,5.728636664662258,-1.9403132628600819,0.06558540543597235,0.9736246144000805,-4.142506550947586
1640938_at,mad2,38656,mad2,0.40295604780200023,8.42035784778729,1.9389927093950237,0.06575514933545869,0.9736246144000805,-4.144537153093276
1623440_at,CG31848,318980,uncharacterized protein,-0.41503679349714506,5.736603016973371,-1.938831474913074,0.06577590094398388,0.9736246144000805,-4.144785018403433
1628136_at,Ir56d,37252,Ionotropic receptor 56d,-0.1947525438905977,4.432336576506205,-1.938772120785135,0.06578354154432138,0.9736246144000805,-4.144876259861217
1632515_a_at,REPTOR-BP,34371,REPTOR-binding partner,-0.27344211321275047,9.375581948649442,-1.938429556727189,0.06582765479452167,0.9736246144000805,-4.145402826023382
1639932_at,CG4278,34970,uncharacterized protein,-0.2605219309867781,8.98720338641821,-1.9380038672903406,0.06588250877809575,0.9736246144000805,-4.1460570800592675
1635817_at,CG11131,40511,uncharacterized protein,-0.47077412512447125,5.3037061178694485,-1.9371421230631454,0.06599367588393383,0.9736246144000805,-4.1473812243663275
1628427_a_at,Rab40,32195,Rab40,0.3110065606268595,7.805524096382425,1.9368240571915474,0.06603474894904035,0.9736246144000805,-4.147869860335355
1637063_at,CG33099,326254,uncharacterized protein,-0.34771142954262313,7.252099663863122,-1.9354760597428757,0.066209071433712,0.9749221027018818,-4.149940155445494
1627497_at,Txl,38646,Thioredoxin-like,0.16989004175456834,10.511570798949096,1.9344538367598698,0.06634153537375934,0.975600651707341,-4.151509472116316
1640211_at,CG2577,32188,uncharacterized protein,0.383557364360672,5.780743164861791,1.933516994766461,0.0664631404806608,0.9761179565521237,-4.152947223591786
1623550_at,Phlpp,35178,PH domain leucine-rich repeat protein phosphatase,0.19689289575955193,4.632725504112137,1.9316145507274216,0.06671068880601845,0.9763996194619091,-4.155865425724052
1635526_at,CG15390,33422,uncharacterized protein,0.3122345496774903,6.298212070621679,1.929165699363598,0.06703053258648524,0.9763996194619091,-4.159618934173979
1627134_at,ApepP,35029,Aminopeptidase P,-0.27662894344071276,8.554121213137028,-1.9278741698074382,0.06719976261706398,0.9763996194619091,-4.161597253590207
1637580_at,CG14000,33820,uncharacterized protein,0.304086631223921,5.492826105709913,1.9277517634405694,0.06721582112393179,0.9763996194619091,-4.161784705122843
1628466_s_at,Rpn6,36638,Regulatory particle non-ATPase 6,0.2347677558343566,11.188922830679434,1.927425877263137,0.06725859065786625,0.9763996194619091,-4.162283723984913
1627662_at,Ugt35A1,41334,UDP-glycosyltransferase family 35 member A1,-0.3177726695506582,8.64399942858721,-1.9273030514011655,0.06727471663193685,0.9763996194619091,-4.162471788490822
1629919_at,Cpr100A,43657,Cuticular protein 100A,1.1155708948581111,8.551135954429235,1.9265215013368346,0.06737740722086932,0.9763996194619091,-4.163668267981106
1631277_at,alpha-Est4,40906,alpha-Esterase-4,-0.3483868172926652,5.475451156681005,-1.9237484665813647,0.0677428809261688,0.9763996194619091,-4.167910886535049
1623427_at,CG7179,34059,uncharacterized protein,0.28468859030484417,4.518929712745571,1.9235516552525815,0.06776888601696694,0.9763996194619091,-4.16821184257702
1639669_at,CG5866,42097,uncharacterized protein,0.25466902146996073,4.130707879508979,1.9224295059175711,0.0679173259600352,0.9763996194619091,-4.169927392146815
1623378_at,Oli,35066,Olig family,-0.29740955573948646,5.643622015034561,-1.9223803781717117,0.06792383120316653,0.9763996194619091,-4.170002483561682
1627809_at,CG17047,36478,uncharacterized protein,0.2426501205486531,4.150611363359013,1.922216411570612,0.06794554678733812,0.9763996194619091,-4.170253095996151
1640638_at,Rpt4R,39351,Regulatory particle triple-A ATPase 4-related,-0.44852522831704356,6.156470005259596,-1.9216213889255962,0.06802440238051155,0.9763996194619091,-4.1711624288853635
1640198_at,CG5664,40371,uncharacterized protein,-0.4244823546286458,7.585166484360541,-1.9212703171259538,0.06807096608188103,0.9763996194619091,-4.171698859128458
1635791_at,CG11470,43480,uncharacterized protein,0.23167479482860998,3.9857918737378695,1.9205543899986315,0.0681660085958523,0.9763996194619091,-4.172792575661367
1641221_at,CG4362,42410,uncharacterized protein,0.29426384220058566,5.148976771148403,1.919823816665124,0.068263115858082965,0.9763996194619091,-4.173908383544206
1629387_s_at,aru,33268,arouser,0.2658185306668308,8.189582500168717,1.9196924568328328,0.06828058901772474,0.9763996194619091,-4.174108979607578
1630630_at,OstDelta,37029,Oligosaccharide transferase Delta subunit,-0.21141541108257833,10.219308551634814,-1.9178406115447422,0.06852733612056508,0.9763996194619091,-4.176935896423026
1636328_at,CG12507,32580,uncharacterized protein,0.2022019390451657,3.851925530192218,1.9134140802607484,0.06912032598327894,0.9763996194619091,-4.183685702690989
1627281_at,CG3117,33484,uncharacterized protein,-0.33576145232633614,4.367378402739706,-1.9127196551871255,0.06921376138035139,0.9763996194619091,-4.1847436407768726
1636888_a_at,Alp4,43671,Alkaline phosphatase 4,-0.4015759202123821,11.007938510419102,-1.9123328769662666,0.06926585081184693,0.9763996194619091,-4.185332774354504
1626341_at,Smyd4-2,39414,"SET and MYND domain containing, class 4, member 2",0.31012776828998057,5.298276036302648,1.9121566349302788,0.06928959767154465,0.9763996194619091,-4.1856011962747015
1634780_at,CG7579,39714,uncharacterized protein,-0.36449344115188964,4.318529493200227,-1.9113554238369637,0.0693976431508357,0.9763996194619091,-4.18682125363805
1640221_at,CG10479,38674,uncharacterized protein,0.38054026427041343,8.164639206132835,1.9111232895091645,0.06942897475336143,0.9763996194619091,-4.187174675289117
1635084_at,Qsox4,318720,Quiescin sulfhydryl oxidase 4,-0.37519773502217646,5.843820844931836,-1.9110812630946412,0.06943464846611327,0.9763996194619091,-4.187238656877867
1625634_at,Dbp45A,35917,DEAD box protein 45A,0.26400841111499407,7.637300108603783,1.911046541564635,0.06943933630142758,0.9763996194619091,-4.187291516691334
1628843_at,Ipod,31954,Interaction partner of Dnmt2,0.47263478893324784,4.49223098253451,1.9105607324193616,0.06950495572162686,0.9763996194619091,-4.188031040875457
1630916_at,Mkk4,41020,MAP kinase kinase 4,-0.2964955642257756,8.841012759297161,-1.9101013215704647,0.06956705960099561,0.9763996194619091,-4.188730262969432
1638373_at,CG32161,317890,uncharacterized protein,0.30035267987778447,6.707483257752707,1.908703103401072,0.0697563731524206,0.9763996194619091,-4.190857645866784
1636094_at,CG14838,38851,uncharacterized protein,-0.34842942685120715,5.731290338165145,-1.9086785349350457,0.06975970367540399,0.9763996194619091,-4.190895017237846
1634264_at,CG13202,36222,uncharacterized protein,-0.43276501908582077,5.833036439127642,-1.9082795754165416,0.06981380654383461,0.9763996194619091,-4.191501833399695
1624856_at,c(2)M,34964,crossover suppressor on 2 of Manheim,-0.4640158524588891,6.263510200635671,-1.906443385270639,0.07006328779699393,0.9763996194619091,-4.194293563088129
1639884_at,PGRP-SB2,39869,Peptidoglycan recognition protein SB2,0.1893335419828599,5.047773275855721,1.9055125429979247,0.07019005930209518,0.9763996194619091,-4.195708111818987
1630121_at,ms(3)76Cc,40142,male sterile (3) 76Cc,0.28819763259526177,7.148401798150523,1.9053879207043833,0.07020704691048457,0.9763996194619091,-4.195897457712558
1629326_s_at,eg,40428,eagle,-0.2650467351995638,3.811725086681171,-1.90498550389703,0.07026192611737377,0.9763996194619091,-4.196508815524597
1631032_at,CG14659,40604,uncharacterized protein,-0.3459767929725137,5.341082310077185,-1.904628510819281,0.07031064224393835,0.9763996194619091,-4.197051091481786
1639071_a_at,Dredd,31011,Death related ced-3/Nedd2-like caspase,-0.3234626026123024,8.32734462850696,-1.9042194764772618,0.07036649651402678,0.9763996194619091,-4.197672333743791
1626124_at,CG9717,43636,uncharacterized protein,-0.26443816914922547,7.182380752795484,-1.9037001941854848,0.07043746145023394,0.9763996194619091,-4.198460890211875
1637941_at,RpS10a,43321,Ribosomal protein S10a,-0.3894190698322806,6.30354955070223,-1.9027727086792867,0.07056436769075984,0.9763996194619091,-4.199868960203834
1641713_a_at,Mink,42982,Mitotic spindle and nuclear protein,-0.4301705729412868,7.083442113922168,-1.9021725947694448,0.07064658718508987,0.9763996194619091,-4.200779779627737
1637754_at,CG9458,41214,uncharacterized protein,0.7438147362316041,10.227720936351536,1.902155336977721,0.07064895285816376,0.9763996194619091,-4.200805969651363
1623557_at,Tengl3,33404,Testis EndoG-Like 3,0.2781892951646796,6.744618773678375,1.9016083234885728,0.07072397272567764,0.9763996194619091,-4.201636020860099
1640401_at,Ebp,38009,Ejaculatory bulb protein,0.280181432416466,8.678255664759858,1.9011896166447018,0.07078144329636762,0.9763996194619091,-4.20227126679621
1629660_at,CG11379,31062,uncharacterized protein,0.332821450743511,6.590372886704064,1.8999315925969464,0.07095436300003781,0.9763996194619091,-4.2041793198507005
1641375_at,CG6813,41396,uncharacterized protein,-0.43305618077579755,5.532084611058844,-1.8997606009297798,0.07097789499243616,0.9763996194619091,-4.204438597631506
1638292_at,Rrp46,41270,Rrp46,-0.3952828555781256,7.9123271083845825,-1.8995310406634367,0.07100949800790743,0.9763996194619091,-4.204786659064347
1641041_at,CG18467,36958,uncharacterized protein,-0.6551983560169248,5.649891414825662,-1.8993273738333774,0.07103754667462876,0.9763996194619091,-4.205095436650576
1624261_at,CG14118,39465,uncharacterized protein,0.30951492870092334,4.672018102293706,1.899302720080694,0.07104094260932722,0.9763996194619091,-4.205132812470204
1638158_at,psidin,42389,phagocyte signaling impaired,-0.3374535546276345,8.89188602060837,-1.897856000272878,0.0712404709026542,0.9763996194619091,-4.207325503916211
1632438_at,CG2091,40711,uncharacterized protein,-0.3006961687688161,7.415840706326063,-1.8974608161140964,0.07129505924276529,0.9763996194619091,-4.207924258804965
1640795_at,CG13280,35015,uncharacterized protein,-0.3058838824002095,6.556491159637365,-1.8968642223860899,0.07137753860763413,0.9763996194619091,-4.208828014145437
1634519_at,CG34217,5740254,uncharacterized protein,0.8242314324967825,5.205923036368537,1.8954658039651855,0.071571198800569,0.9763996194619091,-4.210945661386456
1625227_at,CG30456,36929,uncharacterized protein,-0.26862941690585096,7.362840659843812,-1.8954573502199996,0.07157237091909834,0.9763996194619091,-4.210958459788495
1634171_at,CG12231,32942,uncharacterized protein,0.31259643593774555,5.198470393595811,1.8940456179038632,0.07176834508472885,0.9763996194619091,-4.213095181370226
1633576_s_at,CG1910,43741,uncharacterized protein,0.2490435364654484,9.660505473138967,1.8936306025428855,0.07182604622257155,0.9763996194619091,-4.2137231195100115
1622960_at,Decay,42008,Death executioner caspase related to Apopain/Yama,-0.3076564505347612,8.971239318012548,-1.8935517553331482,0.07183701324303494,0.9763996194619091,-4.213842408501394
1624239_at,eIF3f2,35547,eukaryotic translation initiation factor 3 subunit f2,-0.28899850575518293,5.96366747260889,-1.8923815619680502,0.0719999505577911,0.9763996194619091,-4.2156124109326765
1637215_at,eIF3g2,42422,eukaryotic translation initiation factor 3 subunit g2,-0.6050739083466965,6.581986211147518,-1.8922763478481461,0.07201461640135973,0.9763996194619091,-4.215771518317734
1631768_at,qkr58E-1,37561,quaking related 58E-1,-0.2315191001313952,7.379034239229065,-1.892188549605802,0.07202685664277335,0.9763996194619091,-4.2159042843589365
1640757_at,CG33462,2768841,uncharacterized protein,1.7807682403969691,4.47136152723894,1.8901164580305514,0.07231626375055168,0.9763996194619091,-4.2190364212524045
1625115_at,rha,43071,rha,-0.3474914103351665,6.949640065404636,-1.8899045515410877,0.07234591791052726,0.9763996194619091,-4.21935660314222
1634129_at,CG9663,33541,uncharacterized protein,-0.2564256548526105,7.48263719950177,-1.8885738369614966,0.07253238163784381,0.9763996194619091,-4.221366696390136
1623844_at,elfless,35076,elfless,-0.32401987753095796,5.379449256448966,-1.8879349887445502,0.07262204851569279,0.9763996194619091,-4.22233135599963
1634168_s_at,CG5515,42875,uncharacterized protein,-0.23678721657840818,9.39511581968923,-1.8867288530981154,0.0727916030565442,0.9763996194619091,-4.224152009642623
1633509_at,CG32720,318170,uncharacterized protein,0.2221397429147931,3.772543162122712,1.8866561879934112,0.07280182914435981,0.9763996194619091,-4.224261671692275
1625582_at,CG32187,39980,uncharacterized protein,-0.3120778382988769,4.860086007528846,-1.8863875356557036,0.07283964725024633,0.9763996194619091,-4.224667081436259
1640989_at,CG12811,41229,uncharacterized protein,0.3820526296128257,8.787623268725508,1.8857605143768446,0.07292797981118218,0.9763996194619091,-4.225613133932556
1628868_at,Syt14,40544,Synaptotagmin 14,0.2888305184284947,4.366270348292617,1.8855408366587694,0.07295894942964914,0.9763996194619091,-4.225944533699114
1627827_a_at,RpII33,34796,RNA polymerase II 33kD subunit,-0.22113580529728605,8.330140825312883,-1.8846450468045508,0.07308535496136652,0.9763996194619091,-4.227295623830987
1633400_at,cue,38174,cueball,0.3590104567873844,10.681031027552633,1.8843626226266683,0.07312524778902108,0.9763996194619091,-4.227721503642901
1630392_at,CG10481,35273,uncharacterized protein,0.24679416421192268,4.5767723536280505,1.8841769904436554,0.0731514789926191,0.9763996194619091,-4.228001402735686
1636255_s_at,CG7997,36829,uncharacterized protein,-0.4241035977407712,9.465033063678195,-1.8839930285452704,0.07317748230277019,0.9763996194619091,-4.228278764703184
1635422_s_at,CG9147,33855,uncharacterized protein,0.29604682747511024,7.350832935125999,1.8837344170366068,0.07321405114521018,0.9763996194619091,-4.228668645559617
1628115_at,CG6793,39369,uncharacterized protein,0.2881034872838155,5.088540802843138,1.8834065936780722,0.07326042986000851,0.9763996194619091,-4.229162816973362
1634844_at,CG9577,33016,uncharacterized protein,0.23940726726790018,10.010139156211707,1.8831637707673599,0.07329479974642789,0.9763996194619091,-4.229528817980514
1626833_at,CG11839,43006,uncharacterized protein,-0.40502037523827106,7.033488730347281,-1.8827991205643855,0.07334643995953097,0.9763996194619091,-4.230078385491561
1641304_s_at,CG9801,41044,uncharacterized protein,-0.3088524914752515,8.502090910940973,-1.881961703031916,0.07346515208631847,0.9763996194619091,-4.231340188497473
1626696_at,E(z),39203,Enhancer of zeste,-0.308736961424275,7.368712941047208,-1.8814005079319,0.07354480109793982,0.9763996194619091,-4.232185569891751
1624514_at,Vha16-3,317846,Vacuolar H[+] ATPase 16kD subunit 3,-0.3538510154171073,5.64780180105748,-1.8810187030011947,0.0735990329193768,0.9763996194619091,-4.232760619976209
1629901_at,dgt6,43441,dim gamma-tubulin 6,-0.4557873821144529,6.428131798063736,-1.8794262359306269,0.07382560568399478,0.9763996194619091,-4.235158227747474
1625152_s_at,CG17612,33639,uncharacterized protein,-0.26200379634540383,4.581574300255465,-1.8787289979012665,0.07392499921713691,0.9763996194619091,-4.236207545734649
1639159_at,CG4069,39437,uncharacterized protein,-0.26350245362942104,8.614341812180436,-1.8775293694591129,0.07409628423492763,0.9763996194619091,-4.238012317046104
1636740_at,Fdh,41311,Formaldehyde dehydrogenase,0.4348895846289569,10.954621414058433,1.8773183544334096,0.07412644921378138,0.9763996194619091,-4.238329694966204
1624292_a_at,Acp26Ab,33816,Accessory gland protein 26Ab,-0.31864181059858687,7.529629411365516,-1.877204531751026,0.07414272483258894,0.9763996194619091,-4.238500880207672
1639584_at,Cyp4ad1,35821,Cyp4ad1,-0.3803298920928695,7.318696777823564,-1.876564470947517,0.07423430600650639,0.9763996194619091,-4.2394633758772695
1628782_at,CG4341,33276,uncharacterized protein,-0.5019123524466149,5.968760702848037,-1.8759743400592825,0.07431883078523634,0.9763996194619091,-4.240350589139965
1624459_at,Sox21a,39567,Sox21a,0.3086966350093743,5.903933617245634,1.8753950004645137,0.0744018918100434,0.9763996194619091,-4.24122139189405
1634644_at,CG42523,8674082,uncharacterized protein,-0.27937991742379253,7.419476082081398,-1.8748678035131912,0.07447754760505397,0.9763996194619091,-4.242013658478761
1634261_at,Cyp312a1,40005,Cyp312a1,-0.8432330642921428,8.58381820146359,-1.8746726350383982,0.07450557246605707,0.9763996194619091,-4.242306916944241
1632348_at,CG9452,40119,uncharacterized protein,-0.5607709323827219,6.218617021709185,-1.8743840661582718,0.07454702588909523,0.9763996194619091,-4.242740479558751
1624229_at,CG15705,36815,uncharacterized protein,0.3405254538104643,6.5415353054295124,1.8731995370681465,0.07471739698217562,0.9763996194619091,-4.244519703395197
1641639_at,esg,34903,escargot,0.5756933913092688,5.954432277894102,1.873125247984559,0.07472809333671931,0.9763996194619091,-4.244631263629056
1630470_s_at,CG9775,40576,uncharacterized protein,-0.18354999862252797,10.133521777297759,-1.8731115577781334,0.07473006463787722,0.9763996194619091,-4.244651821938039
1640987_at,pwn,44011,pawn,-0.24947428267825877,4.588086143364858,-1.872392012911434,0.0748337384700682,0.9763996194619091,-4.245732202422033
1638588_at,CG15522,43546,uncharacterized protein,-0.3051347858673301,5.302439588220616,-1.8709348888916537,0.0750440698245361,0.9763996194619091,-4.247919165562163
1633405_s_at,MFS9,42426,Major Facilitator Superfamily Transporter 9,-0.3455722869901603,7.614140750103834,-1.8707785912030186,0.07506666157609937,0.9763996194619091,-4.248153679410416
1624082_at,Or33c,34603,Odorant receptor 33c,0.2757648848434173,3.7292259840151214,1.8692517526469614,0.07528766845046728,0.9763996194619091,-4.25044388436428
1632755_at,CG31266,42071,uncharacterized protein,-0.40933249761495105,8.734506139754648,-1.8691054744417497,0.07530887175549825,0.9763996194619091,-4.250663228920709
1633043_at,mRRF2,42670,mitochondrial ribosome recycling factor 2,-0.45958158232889534,5.983246073353262,-1.8689938296155892,0.0753250583977552,0.9763996194619091,-4.250830632666945
1637429_at,CG8441,36792,uncharacterized protein,0.3262818057482004,7.4375294446704245,1.868700114315952,0.07536765675218295,0.9763996194619091,-4.251271005636662
1632651_s_at,sut4,36055,sugar transporter 4,0.30062695901850134,6.811908292972606,1.8680537760901146,0.0754614711462625,0.9763996194619091,-4.252239904761471
1626262_s_at,CG3104,33486,uncharacterized protein,-0.25844269555150134,5.761265539890238,-1.8678364734559465,0.07549303499958508,0.9763996194619091,-4.252565602279356
1631897_s_at,Nup44A,35762,Nucleoporin at 44A,-0.17069209615590886,8.966302078641412,-1.8677462097774324,0.075506149458106,0.9763996194619091,-4.252700883593129
1637814_s_at,Jafrac2,53577,Thioredoxin peroxidase 2,0.3152274655134626,9.195384380524086,1.8676467775204153,0.07552059832863427,0.9763996194619091,-4.252849900951884
1636571_at,Rtnl2,40903,Rtnl2,0.3232461257296908,6.436831095124273,1.8669836840811456,0.07561701669214664,0.9763996194619091,-4.25384352729989
1637944_at,CG10841,41665,uncharacterized protein,0.29934106781479386,6.829540390960955,1.866782225758898,0.0756463314174934,0.9763996194619091,-4.254145358530107
1632160_s_at,CG15279,34863,uncharacterized protein,0.6708055798743882,8.496624277111929,1.8649246420276298,0.07591710145038902,0.9782101422965588,-4.256927389275086
1634225_at,CG13193,36256,uncharacterized protein,0.2519419474079614,4.543553559014556,1.8643789617399085,0.07599680304933164,0.9782101422965588,-4.257744269763067
1628437_at,CG12783,42019,uncharacterized protein,0.3648864522285651,6.051526158645134,1.8634676709958033,0.07613006833763032,0.9782101422965588,-4.259108098791222
1630153_a_at,CG1988,40840,uncharacterized protein,0.2929962660946721,7.89960816781003,1.8634472685506087,0.07613305428357316,0.9782101422965588,-4.259138627620545
1623548_at,CG18269,33785,uncharacterized protein,0.1998509100843684,4.006882648370988,1.8605267020083613,0.076561542571289,0.9825977975001567,-4.263506378951053
1633249_at,DNApol-alpha180,42553,DNA polymerase alpha 180kD,-1.1745451610640547,6.823865018913419,-1.8595518242686055,0.07670503877301967,0.9833220294012305,-4.2649632678096925
