ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0005875,microtubule associated complex,87/7652,113/11938,0.002158807196646335,0.010534179561413136,0.006228137721318861,jar/pav/Klp59C/aurB/cmet/Klp59D/Dic61B/Klp61F/Klp3A/CG14535/CG10845/Lis-1/CG11802/robl/CG14651/DCTN6-p27/CG10822/Klc/Dlc90F/robl37BC/robl62A/aurA/asp/Dnali1/Det/Klp64D/CG14763/aust/CG3339/dgt6/cpb/CG31275/Pat1/Sdic1/Klp67A/CG10834/CG10859/robl22E/Incenp/CG13074/CG10510/Dnai2/sub/CG3121/cos/CG16837/CG13202/Klp98A/borr/Klp10A/CG5359/CLIP-190/CG8407/CG9279/CG14838/Arp10/Cdlc2/CG7276/DCTN3-p24/CG10958/Map205/neb/ncd/unc-104/Dhc16F/Dhc62B/Dhc36C/DCTN2-p50/Dlic/nudE/Kap3/CG30259/btv/Arp1/kat80/Klp31E/Klp68D/DCTN4-p62/nod/chb/robls54B/CG13930/Dhc98D/CG32392/CG9313/Khc/CG1571,87
GO:0032153,cell division site,38/7652,45/11938,0.0022438185989796825,0.010841823034156496,0.00641002620215784,Hil/pav/pbl/sau/Arf51F/Arf79F/dia/vib/Rab11/pnut/Lrch/Grip75/Amph/Synd/Spt/zip/Sgt1/CG15602/Apc2/sstn/Cip4/Grip128/Grip163/Sry-alpha/Moe/Grip84/CG18109/Rab1/RhoGEF2/Grip91/Arl4/scra/sti/slam/CG7716/CG30183/Cen/step,38
GO:0030662,coated vesicle membrane,32/7652,37/11938,0.002262999115288832,0.010841823034156496,0.00641002620215784,p115/AP-1mu/Sar1/Membrin/Sec16/gammaCOP/AP-1sigma/betaCOP/AP-2sigma/Clc/AP-2mu/Sec23/Sec24CD/Sec31/CG8176/BicD/CG9132/alphaCOP/Hip1/epsilonCOP/AP-1gamma/AP-2alpha/Sec22/beta'COP/VAChT/Sec13/Afti/AP-1-2beta/Vti1a/Chc/ArfGAP3/lqf,32
GO:0005666,RNA polymerase III complex,18/7652,19/11938,0.0024745993516783805,0.011748773498509068,0.0069462437941849265,Rcp/RpIIIC53/Coq2/RpIII128/Rpb5/l(2)37Cg/CG5380/CG3756/Sin/RpII18/CG12267/Tbp/Rpb10/CG7339/RpIIIC160/Rpb8/CG33051/Rpb12,18
GO:1904949,ATPase complex,59/7652,74/11938,0.0026236635160830084,0.01234527386585487,0.007298913540982804,Arp5/Bap55/inv/Su(z)12/Vps4/Act42A/Snr1/e(y)3/nrv2/E(bx)/simj/elg1/Act5C/Caf1-55/CG4751/pho/en/polybromo/Bap170/d4/Mdr49/CG10395/snu/rept/CG2652/Bap111/Top2/Mdr65/Rcd5/CG10226/CG8142/Arp8/CG5250/HDAC1/RfC38/Bap60/CG11970/tth/MBD-like/RfC4/CG11147/pont/Ino80/brm/RfC3/Acf/Chrac-16/Nurf-38/DMAP1/CG11703/CG32202/Mdr50/Arp6/CG12659/mor/tou/Mi-2/nrv3/Iswi,59
GO:0030136,clathrin-coated vesicle,25/7652,28/11938,0.0027516805622084463,0.012720488213016239,0.007520752044447831,AP-1mu/dock/Gga/AP-1sigma/Rab11/AP-2sigma/Clc/AP-2mu/Sec5/Rab8/CG8176/BicD/CG9132/syd/Hip1/AP-1gamma/AP-2alpha/VAChT/CG7956/Afti/AP-1-2beta/Vti1a/Chc/lqf/Ack,25
GO:0031519,PcG protein complex,25/7652,28/11938,0.0027516805622084463,0.012720488213016239,0.007520752044447831,ph-p/esc/Pcl/Su(z)12/Caf1-55/E(z)/ph-d/pho/Sce/Scm/Asx/phol/Psc/l(3)73Ah/HDAC1/Jarid2/Kdm2/Sfmbt/Pc/corto/calypso/psq/lolal/z/RAF2,25
GO:1902911,protein kinase complex,40/7652,48/11938,0.0028580514421386455,0.01295012142936103,0.007656518412245809,babo/CG8475/CycE/CycB3/CycD/Cks30A/Atg1/Tfb4/Xpd/Cdk9/Cks85A/alc/Cdk7/mrn/put/Sik2/CycG/plu/gnu/Mat1/CycK/Cdk12/Ask1/Atg13/Pk34A/Cdk5alpha/Cdk5/CycT/Ssl1/png/Tfb1/CycA/CycB/Atg101/Atg17/CycH/Cdk2/wit/CycJ/hay,40
GO:0015935,small ribosomal subunit,61/7652,77/11938,0.002969790786199867,0.01295012142936103,0.007656518412245809,RpS28a/mRpS17/RpS21/mRpS30/mRpS5/RpS17/RpS28b/RpS27A/RpS18/mRpS18B/mRpL42/RpS15/mRpS16/mRpS6/tko/Rack1/RpS8/RpS12/MCTS1/mRpS22/mRpS18C/RpS28-like/mRpS2/mRpS18A/RpS5a/eIF2D/RpS27/mRpS28/mRpS21/mRpS24/mRpL12/mRpS34/RpS26/mRpS35/RpS2/mRpS29/mRpS33/RpL40/mRpS23/mRpL3/RpS19b/mRpS25/RpS13/RpS10b/CG7414/mRpS14/RpS19a/RpS10a/cav/LTV1/RpS3A/RpS23/mRpS31/RpS16/RpS4/RpS5b/mRpS9/bonsai/mRpS7/mRpS26/RpS20,61
GO:0098573,intrinsic component of mitochondrial membrane,37/7652,44/11938,0.002990205153920997,0.01295012142936103,0.007656518412245809,Miro/CG5903/EMRE/CG7506/CG12511/Marf/Coq2/Tim17b1/Tim23/Gdap1/OXA1L/CG13564/CG32832/Tim17a2/fzo/CG1724/Tim17b/Mpcp1/Mpc1/MCU/Tom20/Ppox/Mul1/CG14483/CG9399/CG41128/CG43321/CG8531/CG12479/CG5676/Tim17a1/tomboy20/CG3156/CG4942/Tpc1/CG9396/CG14929,37
GO:0016592,mediator complex,28/7652,32/11938,0.0029922213984638056,0.01295012142936103,0.007656518412245809,MED25/MED21/MED17/MED30/CG13609/MED26/kto/MED1/MED24/MED7/CycC/MED8/Cdk8/MED10/MED22/MED16/MED28/MED11/MED15/MED18/CG32971/ix/MED14/MED19/MED20/MED31/MED4/MED6,28
GO:0044455,mitochondrial membrane part,142/7652,193/11938,0.0030268212540910315,0.01295012142936103,0.007656518412245809,CG32727/mge/Miro/ATPsynCF6L/CG5903/NP15.6/Tom40/Cyt-c1L/tomboy40/UQCR-C2/COX4L/EMRE/CG6878/CG7506/sun/CG12511/Tim13/Cyt-c1/CG3270/Marf/Coq2/Tim9a/ND-B17.2/ND-B14.7/Tim17b1/CG34172/ATPsynGL/COX7AL/ND-B14/Sirup/Tim23/CG6629/CG11752/CG11110/ND-23/SdhD/Gdap1/ND-B16.6/OXA1L/UQCR-11/ttm50/clu/ND-51L2/ND-24/CG17300/UQCR-11L/CG13564/ATPsynB/CG5662/CG9240/SdhA/CG32832/ATPsynC/Tim17a2/CG33331/CG11815/fzo/ND-B15/ND-B14.5AL/CG31229/CG1724/CG15459/ttm2/ATPsynO/Tim17b/ND-18/CG1409/ND-13A/ttm3/levy/ND-51/Mpcp1/Mpc1/MCU/ND-20L/ND-24L/CG9393/ND-39/ox/CG8004/ND-15/Tom20/UQCR-14/CG13458/Ppox/CG4520/ND-MLRQ/CG15458/knon/CG7382/ND-49L/Mul1/ATPsynepsilonL/CG12464/CG14270/ND-51L1/Tim8/CG14483/CG9399/CG41128/ATPsynF/CG43321/UQCR-14L/CG5131/cype/CG8531/ND-75/MICU1/CG12479/prel/Tom70/CG5676/ATPsynE/SdhC/ND-42/Tim17a1/l(2)37Bb/tomboy20/COX6AL/COX5A/CIA30/ND-B8/COX5BL/CG11779/UQCR-6.4/Neb-cGP/SdhB/COX5B/COX4/CG3156/ND-13B/ATPsynbetaL/UQCR-Q/CG4942/ND-B22/SdhAL/ND-B14.5B/CG7394/ND-B14.5A/Tpc1/CG9396/CG14929,142
GO:0000777,condensed chromosome kinetochore,13/7652,13/11938,0.003071660680588479,0.01295012142936103,0.007656518412245809,Bub1/cmet/cid/Spc105R/smt3/rod/Kebab/Zw10/Nup133/polo/lwr/Mps1/BubR1,13
GO:0000930,gamma-tubulin complex,13/7652,13/11938,0.003071660680588479,0.01295012142936103,0.007656518412245809,gammaTub23C/Grip75/Blos2/Grip128/Uxt/Grip163/Grip71/Grip84/CG18109/Grip91/Mzt1/gammaTub37C/CG7716,13
GO:0005736,RNA polymerase I complex,13/7652,13/11938,0.003071660680588479,0.01295012142936103,0.007656518412245809,CG13773/Coq2/RpI135/RpI1/Rpb5/l(2)37Cg/RpI12/CG3756/CG18600/RpII18/Rpb10/Rpb8/Rpb12,13
GO:0005828,kinetochore microtubule,13/7652,13/11938,0.003071660680588479,0.01295012142936103,0.007656518412245809,pav/Klp59C/Lis-1/Zwilch/DCTN1-p150/Klp67A/rod/Klp10A/Zw10/polo/mars/mei-38/mad2,13
GO:0071004,U2-type prespliceosome,13/7652,13/11938,0.003071660680588479,0.01295012142936103,0.007656518412245809,Sf3a2/CG5986/CG3198/SmB/SNRPG/LS2/U2af50/Sf3b1/CG1646/CG3542/Sf3a1/LSm7/CG7564,13
GO:0071010,prespliceosome,13/7652,13/11938,0.003071660680588479,0.01295012142936103,0.007656518412245809,Sf3a2/CG5986/CG3198/SmB/SNRPG/LS2/U2af50/Sf3b1/CG1646/CG3542/Sf3a1/LSm7/CG7564,13
GO:0043025,neuronal cell body,110/7652,147/11938,0.003430027438020091,0.014346225871718953,0.008481939195103984,Gr59d/wrapper/sn/kcc/RabX4/Gr10b/Gr59e/Ten-m/Gr36b/Rab14/PICK1/RpL10/fra/armi/Gr28a/Rab19/Gr8a/Lapsyn/erm/Rab35/Gr59c/pcm/sNPF/Lis-1/Gr47b/Gr93b/Gr98b/ringer/Gr22c/Ir84a/Rab3-GEF/Gr32a/robo1/Pdfr/Rab11/Trpgamma/Gr92a/Gr22e/Gr36c/Gr59f/Catsup/rpk/me31B/Gr58b/Vps36/Gr22b/Gr22a/Gr98d/Rab39/Gr63a/Fbxl4/Rab6/Neurochondrin/Gr59a/Rab8/Apc2/SH3PX1/Gr10a/Gr36a/Gr9a/Gr21a/Gr22d/Nak/Gr98c/CG7166/Gr68a/Gr57a/Dnai2/DAT/Gr93c/Gr59b/Pdf/Rab4/smo/Rab1/Rab5/Rdl/didum/klg/Or83a/na/Rab23/hig/Zmynd10/Rab2/CG9784/Cdk5alpha/NetB/slo/Dcp-1/Gr98a/RabX6/Rab10/Or23a/RIC-3/Gr58a/mas/brat/ktub/Rab18/CCKLR-17D1/Gr2a/Gr77a/S6kII/path/bel/Efhc1.1/Gr33a/CG13506/Snmp1,110
GO:0031248,protein acetyltransferase complex,70/7652,90/11938,0.003611973192626792,0.014871170879018122,0.008792303166262587,Sgf29/Bap55/CG31730/Naa30A/Ada2b/Atac1/not/trx/Atxn7/Sf3b5/e(y)3/Ing5/Taf12/Taf6/MRG15/e(y)2b/CG10931/dgt1/Gcn5/wda/CG12316/Spt3/d4/Naa20A/YL-1/Brd8/mle/rept/fs(1)K10/Naa30B/CG2652/Br140/chm/Atac2/NC2beta/Rcd5/nsl1/D12/e(y)1/Sf3b3/mof/Eaf6/Gas41/Ada3/Spt7/tth/Ing3/pont/Taf10/mia/Tip60/msl-2/Saf6/Act87E/Sgf11/Naa15-16/MrgBP/Rcd1/psidin/DMAP1/MBD-R2/enok/msl-1/Sbat/Naa35/Atac3/wds/e(y)2/Naa20B/san,70
GO:1902493,acetyltransferase complex,70/7652,90/11938,0.003611973192626792,0.014871170879018122,0.008792303166262587,Sgf29/Bap55/CG31730/Naa30A/Ada2b/Atac1/not/trx/Atxn7/Sf3b5/e(y)3/Ing5/Taf12/Taf6/MRG15/e(y)2b/CG10931/dgt1/Gcn5/wda/CG12316/Spt3/d4/Naa20A/YL-1/Brd8/mle/rept/fs(1)K10/Naa30B/CG2652/Br140/chm/Atac2/NC2beta/Rcd5/nsl1/D12/e(y)1/Sf3b3/mof/Eaf6/Gas41/Ada3/Spt7/tth/Ing3/pont/Taf10/mia/Tip60/msl-2/Saf6/Act87E/Sgf11/Naa15-16/MrgBP/Rcd1/psidin/DMAP1/MBD-R2/enok/msl-1/Sbat/Naa35/Atac3/wds/e(y)2/Naa20B/san,70
GO:0030427,site of polarized growth,24/7652,27/11938,0.0038693738736867355,0.015807442104131084,0.009345856112699091,jar/fra/NetA/erm/Lis-1/Trim9/robo1/DAAM/Rtnl1/Abp1/Cdc42/shot/CLIP-190/trio/Sec8/Cdk5alpha/NetB/psidin/Itp-r83A/chb/Con/gek/Cortactin/pod1,24
GO:0005740,mitochondrial envelope,223/7652,313/11938,0.004044980582054152,0.016397728974942603,0.0096948522452472,Ucp4A/porin/CG32727/CG3776/mge/Buffy/GC2/Miro/Tengl3/Dhod/ATPsynCF6L/CG5903/NP15.6/CG9855/Tom40/CG14118/Cyt-c1L/tomboy40/UQCR-C2/COX4L/EMRE/CG6878/CG7506/sun/CG12511/Tim13/Ant2/CG17996/Surf1/Tengl2/Cyt-c1/CG3270/Marf/CG5265/Coq2/Tim9a/CG1824/Rim2/ND-B17.2/ND-B14.7/Tim17b1/Tspo/CG7514/CG34172/HtrA2/ATPsynGL/COX7AL/Cyt-c-d/ND-B14/Sirup/Tim23/Letm1/CG4743/CG6629/CG3803/Opa1/CG11752/AIF/CG11110/CG12917/l(3)87Df/CG18418/ND-23/SdhD/Gdap1/ND-B16.6/rho-7/OXA1L/Sdhaf3/UQCR-11/ttm50/clu/ND-51L2/ND-24/CG5989/CG17300/UQCR-11L/CG13564/ATPsynB/CG5662/CG9240/CG8728/CG14120/colt/MME1/SdhA/CG32832/ATPsynC/Slc25A46a/Tim17a2/CG33331/SCaMC/CG11815/Debcl/CG9863/fzo/ND-B15/ND-B14.5AL/CG31229/CG1724/CG1907/Hsc70-4/CG11498/cn/shop/CG30412/CG15459/ttm2/Gpo1/ATPsynO/Tim17b/CG14062/EndoG/ND-18/CG1409/ND-13A/ttm3/Ucp4C/mfrn/levy/Porin2/CG10761/ND-51/Mpcp1/spoon/CG16781/SdhBL/Mpc1/MCU/ND-20L/ND-24L/CG9393/ND-39/ox/CG17991/CG8004/zuc/Trap1/CG3092/ND-15/CG6512/Tom20/UQCR-14/Coq7/CG13458/Ppox/CG4520/ND-MLRQ/CG15458/knon/CG7382/ND-49L/Scox/Mul1/ATPsynepsilonL/CG11077/CG12464/Adk2/CG7470/CG9065/CG14270/Baldspot/ND-51L1/Tim8/CG14483/CG9399/CG41128/ATPsynF/CG7772/l(3)neo43/CG43321/UQCR-14L/CG5131/cype/CG8531/GC1/ABCB7/ND-75/MICU1/CG12479/Chchd3/prel/Tom70/Mitofilin/CG5676/ATPsynE/SdhC/ND-42/Cln3/Ttc19/Tim17a1/l(2)37Bb/tomboy20/COX6AL/COX5A/CIA30/ND-B8/COX5BL/CG11779/CG7616/UQCR-6.4/Neb-cGP/SdhB/COX5B/COX4/CG3156/Tengl4/ND-13B/ATPsynbetaL/UQCR-Q/Cyt-c-p/CG4942/Slc25A46b/ND-B22/Hsp60A/SdhAL/ND-B14.5B/CG7394/ND-B14.5A/Tengl1/Tpc1/CG9396/CG14929,223
GO:0005777,peroxisome,76/7652,99/11938,0.004604392396122348,0.018335065356862874,0.010840266345014303,CRAT/CG5009/CG8306/Pex2/CG12355/ABCD/CG31259/CG1441/Ide/CG5265/Nos/CROT/Pi3K59F/CG11236/Pex7/CG6178/CG4770/Ccs/Pex11/CG5065/Lon/CG5590/CG17562/ADPS/wat/Pmp70/CG12268/Dci/CG14893/Acsl/CG13091/Topors/Sod1/Hacl/Idi/CG13827/Got1/Pex12/CG31454/CG11737/Pex1/Pex13/Pex10/Dhap-at/Acox57D-d/Hmgcl/Pex5/Best2/Idh/CG5122/CG11151/CG3589/CG9577/CG14688/Amacr/Mtpalpha/CG8303/Mul1/CG17560/CG11077/CG9149/FarO/CG9314/CG4020/Mdh1/Pex14/PMP34/CG1882/Mfe2/CG10932/Pex3/Cat/Acox57D-p/CG4586/CG10672/Pex16,76
GO:0042579,microbody,76/7652,99/11938,0.004604392396122348,0.018335065356862874,0.010840266345014303,CRAT/CG5009/CG8306/Pex2/CG12355/ABCD/CG31259/CG1441/Ide/CG5265/Nos/CROT/Pi3K59F/CG11236/Pex7/CG6178/CG4770/Ccs/Pex11/CG5065/Lon/CG5590/CG17562/ADPS/wat/Pmp70/CG12268/Dci/CG14893/Acsl/CG13091/Topors/Sod1/Hacl/Idi/CG13827/Got1/Pex12/CG31454/CG11737/Pex1/Pex13/Pex10/Dhap-at/Acox57D-d/Hmgcl/Pex5/Best2/Idh/CG5122/CG11151/CG3589/CG9577/CG14688/Amacr/Mtpalpha/CG8303/Mul1/CG17560/CG11077/CG9149/FarO/CG9314/CG4020/Mdh1/Pex14/PMP34/CG1882/Mfe2/CG10932/Pex3/Cat/Acox57D-p/CG4586/CG10672/Pex16,76
GO:0044297,cell body,117/7652,158/11938,0.004739064365406535,0.018335065356862874,0.010840266345014303,Gr59d/wrapper/sn/kcc/RabX4/Gr10b/Gr59e/Ten-m/Gr36b/Rab14/PICK1/RpL10/fra/armi/Gr28a/Rab19/Gr8a/Lapsyn/dco/erm/Rab35/Gr59c/pcm/sNPF/Lis-1/Gr47b/Gr93b/Gr98b/ringer/Gr22c/Ir84a/Rab3-GEF/Gr32a/robo1/Pdfr/Rab11/Trpgamma/Gr92a/Gr22e/Gr36c/Cpn/Gr59f/Catsup/Lrrk/rpk/me31B/Gr58b/Vps36/trc/Gr22b/Tob/Gr22a/Gr98d/Rab39/CCDC151/Gr63a/Fbxl4/Rab6/Neurochondrin/Gr59a/Rab8/Apc2/SH3PX1/Gr10a/Gr36a/Gr9a/Gr21a/Gr22d/Nak/Gr98c/CG7166/Gr68a/Gr57a/Dnai2/DAT/Gr93c/Gr59b/Pdf/Rab4/smo/Rab1/Rab5/Rdl/didum/klg/Or83a/na/Rab23/hig/Zmynd10/Rab2/CG9784/Cdk5alpha/NetB/slo/Dcp-1/Gr98a/RabX6/per/Rab10/Or23a/RIC-3/Gr58a/mas/brat/ktub/Rab18/CCKLR-17D1/Gr2a/Gr77a/S6kII/path/bel/Efhc1.1/Gr33a/CG13506/Snmp1,117
GO:0000974,Prp19 complex,12/7652,12/11938,0.0047948462404055195,0.018335065356862874,0.010840266345014303,Prp19/cyp33/Tango4/BCAS2/fand/Cdc5/CG12343/crn/CG31368/Bx42/CG9667/CG14641,12
GO:0008541,"proteasome regulatory particle, lid subcomplex",12/7652,12/11938,0.0047948462404055195,0.018335065356862874,0.010840266345014303,Rpn9/Rpn12R/Rpn13R/Rpn3/Rpn6/Rpn11/Rpn13/Rpn7/Rpn8/Rpn5/Sem1/Rpn12,12
GO:0016586,RSC-type complex,12/7652,12/11938,0.0047948462404055195,0.018335065356862874,0.010840266345014303,Bap55/inv/Su(z)12/Snr1/e(y)3/en/polybromo/Bap170/Bap111/Bap60/brm/mor,12
GO:0030131,clathrin adaptor complex,12/7652,12/11938,0.0047948462404055195,0.018335065356862874,0.010840266345014303,AP-1mu/AP-1sigma/AP-2sigma/AP-2mu/CG8176/Hip1/AP-1gamma/AP-2alpha/VAChT/cm/Afti/AP-1-2beta,12
GO:0000779,"condensed chromosome, centromeric region",20/7652,22/11938,0.004801212560241132,0.018335065356862874,0.010840266345014303,Bub1/aurB/cmet/cid/Cap-D2/SA/aurA/Spc105R/ord/Cenp-C/smt3/rod/Kebab/Zw10/Nup133/polo/lwr/Mps1/Su(var)205/BubR1,20
GO:0031227,intrinsic component of endoplasmic reticulum membrane,61/7652,78/11938,0.00514107674350251,0.019491708228962755,0.011524109928638721,CG7573/Der-2/CG1317/CG14511/Sras/Use1/CG4293/meigo/CG31523/CG3500/PIG-U/SMSr/wls/shams/CG15168/Seipin/Papst2/CG9175/SppL/sit/CG11781/CG31141/CG8534/EMC8-9/crc/CG11137/eloF/Spase12/GAA1/Trp1/ELOVL/CG33110/CG9459/PGAP3/CG17821/CG10470/EMC3/Elo68alpha/Xbp1/CG8311/PIG-A/alt/PIG-T/por/CG7011/Spp/PIG-G/PIG-K/CG9458/Baldspot/S/bond/Xxylt/atl/CG16904/ste24b/CG18609/CG7218/Alg3/LBR/CG8397,61
GO:0030426,growth cone,23/7652,26/11938,0.005420512952117622,0.020348545596223875,0.012030699084155131,jar/fra/NetA/erm/Lis-1/Trim9/robo1/DAAM/Rtnl1/Abp1/Cdc42/shot/CLIP-190/trio/Sec8/Cdk5alpha/NetB/psidin/Itp-r83A/chb/Con/gek/pod1,23
GO:0070603,SWI/SNF superfamily-type complex,43/7652,53/11938,0.005444297778116824,0.020348545596223875,0.012030699084155131,Arp5/Bap55/inv/Su(z)12/Act42A/Snr1/e(y)3/E(bx)/simj/Act5C/Caf1-55/CG4751/pho/en/polybromo/Bap170/d4/CG10395/rept/CG2652/Bap111/Top2/Rcd5/Arp8/HDAC1/Bap60/CG11970/tth/MBD-like/pont/Ino80/brm/Acf/Chrac-16/Nurf-38/DMAP1/CG32202/Arp6/CG12659/mor/tou/Mi-2/Iswi,43
GO:0000781,"chromosome, telomeric region",26/7652,30/11938,0.005672612394600123,0.020760185638571283,0.012274073602351143,woc/CG5181/Ku80/HipHop/Rif1/RpA-70/SuUR/Snm1/ver/Sirt6/CG2990/nbs/Sirt7/ddbt/Lhr/ms(3)K81/mre11/HP6/cav/rad50/RPA2/Irbp/Su(var)205/Sse/Hmr/piwi,26
GO:0005871,kinesin complex,26/7652,30/11938,0.005672612394600123,0.020760185638571283,0.012274073602351143,pav/Klp59C/cmet/Klp59D/Klp61F/Klp3A/CG14535/CG10845/CG11802/Klc/Klp64D/Pat1/Klp67A/sub/cos/Klp98A/Klp10A/neb/ncd/unc-104/nudE/Kap3/Klp31E/Klp68D/nod/Khc,26
GO:0030120,vesicle coat,26/7652,30/11938,0.005672612394600123,0.020760185638571283,0.012274073602351143,AP-1mu/Sar1/gammaCOP/AP-1sigma/betaCOP/AP-2sigma/Clc/AP-2mu/Sec23/Sec24CD/Sec31/CG8176/CG9132/alphaCOP/Hip1/epsilonCOP/AP-1gamma/AP-2alpha/beta'COP/VAChT/Sec13/Afti/AP-1-2beta/Chc/ArfGAP3/lqf,26
GO:0000323,lytic vacuole,65/7652,84/11938,0.006152989483683903,0.022362934192423564,0.013221668872380656,dor/CG6347/CG17283/beta-Man/Tsp42Ej/Sk2/Rilpl/CG11802/Cp1/CG4372/mio/CG10474/Lrrk/Syt7/TER94/RagC-D/yki/VhaAC39-2/CG13442/CG6707/asrij/Ppt2/car/Arl8/Pex23/cathD/RagA-B/Nup44A/bchs/Rab32/CG14812/cer/CG14184/CG6337/N/Vamp7/ema/CG32225/CG1275/Syx16/CG15399/CG5367/comm/emp/CG11459/Vps39/ClC-b/Ppt1/CG1827/psidin/26-29-p/Zip48C/CG4847/CG10104/Nprl3/Atg8a/Vps16A/Cln3/cd/Sap-r/path/Nprl2/lqf/HPS4/Wdr24,65
GO:0005743,mitochondrial inner membrane,175/7652,244/11938,0.0066315507346229405,0.02393717285716637,0.014152408200781475,Ucp4A/CG32727/CG3776/GC2/Tengl3/Dhod/ATPsynCF6L/CG5903/NP15.6/CG14118/Cyt-c1L/UQCR-C2/COX4L/EMRE/CG6878/sun/Tim13/Ant2/Surf1/Tengl2/Cyt-c1/CG3270/CG5265/Coq2/Tim9a/CG1824/ND-B17.2/ND-B14.7/Tim17b1/CG7514/CG34172/ATPsynGL/COX7AL/Cyt-c-d/ND-B14/Sirup/Tim23/CG4743/CG6629/CG3803/CG11752/CG11110/CG12917/l(3)87Df/CG18418/ND-23/SdhD/ND-B16.6/rho-7/OXA1L/UQCR-11/ttm50/ND-51L2/ND-24/CG5989/CG17300/UQCR-11L/CG13564/ATPsynB/CG9240/CG8728/CG14120/colt/MME1/SdhA/CG32832/ATPsynC/Tim17a2/CG33331/SCaMC/CG11815/CG9863/ND-B15/ND-B14.5AL/CG31229/CG1724/CG1907/Hsc70-4/CG30412/CG15459/ttm2/Gpo1/ATPsynO/Tim17b/CG14062/EndoG/ND-18/CG1409/ND-13A/ttm3/Ucp4C/mfrn/levy/ND-51/Mpcp1/Mpc1/MCU/ND-20L/ND-24L/ND-39/ox/Trap1/CG3092/ND-15/CG6512/UQCR-14/Coq7/CG13458/Ppox/ND-MLRQ/CG15458/knon/CG7382/ND-49L/Scox/ATPsynepsilonL/CG11077/CG12464/CG7470/CG14270/ND-51L1/Tim8/CG14483/CG9399/CG41128/ATPsynF/CG7772/CG43321/UQCR-14L/CG5131/cype/CG8531/GC1/ABCB7/ND-75/MICU1/CG12479/Chchd3/prel/Mitofilin/ATPsynE/SdhC/ND-42/Ttc19/Tim17a1/l(2)37Bb/COX6AL/COX5A/CIA30/ND-B8/COX5BL/CG11779/CG7616/UQCR-6.4/Neb-cGP/SdhB/COX5B/COX4/CG3156/Tengl4/ND-13B/ATPsynbetaL/UQCR-Q/Cyt-c-p/CG4942/ND-B22/Hsp60A/SdhAL/ND-B14.5B/CG7394/ND-B14.5A/Tengl1/Tpc1/CG9396/CG14929,175
GO:0032592,integral component of mitochondrial membrane,34/7652,41/11938,0.006919590643077359,0.02480696781565829,0.014666658291091289,Miro/CG5903/EMRE/CG7506/CG12511/Coq2/Tim17b1/Tim23/Gdap1/OXA1L/CG13564/CG32832/Tim17a2/CG1724/Tim17b/Mpcp1/Mpc1/MCU/Tom20/Mul1/CG14483/CG9399/CG41128/CG43321/CG8531/CG12479/CG5676/Tim17a1/tomboy20/CG3156/CG4942/Tpc1/CG9396/CG14929,34
GO:0000932,P-body,31/7652,37/11938,0.007339416233419248,0.025612124181925173,0.015142692016078799,pcm/tral/jub/gw/CG17068/CG11486/lig/me31B/Rga/CG9344/Rpb7/eIF4E1/CG15262/Patr-1/LSm1/Rcd-1/Ge-1/DCP2/CG2091/Rcd-1r/Not3/DCP1/Dis3l2/PAN2/CG6576/smg/CG10418/LSm3/4E-T/CG2053/Edc3,31
GO:0000176,nuclear exosome (RNase complex),11/7652,11/11938,0.007484377844433542,0.025612124181925173,0.015142692016078799,Ski6/Rrp45/Rrp42/Mtr3/Mpp6/Rrp6/Dis3/Rrp40/Rrp46/Csl4/Rrp4,11
GO:0019774,"proteasome core complex, beta-subunit complex",11/7652,11/11938,0.007484377844433542,0.025612124181925173,0.015142692016078799,Prosbeta3/Prosbeta6/Prosbeta2R2/Prosbeta7/Prosbeta5R1/Prosbeta5R2/Prosbeta5/Prosbeta2R1/Prosbeta4R2/Prosbeta2/Prosbeta1,11
GO:0030688,"preribosome, small subunit precursor",11/7652,11/11938,0.007484377844433542,0.025612124181925173,0.015142692016078799,RIOK1/CG16753/l(3)07882/RIOK2/Tsr1/CG2972/CG3008/LTV1/CG2875/Nnp-1/bys,11
GO:0030894,replisome,11/7652,11/11938,0.007484377844433542,0.025612124181925173,0.015142692016078799,DNApol-alpha60/Tango4/Marcal1/RpA-70/DNApol-alpha73/DNApol-alpha180/DNApol-alpha50/RPA3/CG12018/RPA2/DNApol-delta,11
GO:0043601,nuclear replisome,11/7652,11/11938,0.007484377844433542,0.025612124181925173,0.015142692016078799,DNApol-alpha60/Tango4/Marcal1/RpA-70/DNApol-alpha73/DNApol-alpha180/DNApol-alpha50/RPA3/CG12018/RPA2/DNApol-delta,11
GO:0045334,clathrin-coated endocytic vesicle,11/7652,11/11938,0.007484377844433542,0.025612124181925173,0.015142692016078799,AP-2sigma/AP-2mu/CG8176/BicD/Hip1/AP-2alpha/VAChT/CG7956/AP-1-2beta/Chc/lqf,11
