PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1637691_at,CG4570,41306,uncharacterized protein,-20.659330596046072,7.433455143009032,-54.514269548224064,1.6211000756951477e-24,2.619270994978684e-23,44.64772447462782
1631037_at,BthD,32317,BthD selenoprotein,-14.224176034662538,6.864094299935087,-54.503179221350415,1.6281494011673377e-24,2.6269027623977015e-23,44.644324057643175
1630482_at,CG4161,34907,uncharacterized protein,12.36389726463182,7.1637566201600995,54.47838379945137,1.644026332877093e-24,2.648735150287288e-23,44.6367177917215
1626494_at,DNApol-eta,40438,DNApol-eta,-12.130447186491143,6.992129320546187,-54.471271297924126,1.6486104234991097e-24,2.6523370545582547e-23,44.63453500632874
1627401_at,Rpn13R,31433,Regulatory particle non-ATPase 13-related,8.49339470751806,6.159737321599716,54.46032765126336,1.655689867961136e-24,2.65728032470007e-23,44.63117563888707
1626168_at,ATPsynGL,34054,"ATP synthase, subunit G-like",14.464059839448657,7.4436285784452405,54.459250095932475,1.6563886564448816e-24,2.65728032470007e-23,44.63084480794725
1636840_at,CBP,31669,sarcoplasmic calcium-binding protein,-15.005153996009334,7.614190201125494,-54.409776432280125,1.688806667119998e-24,2.705444326021739e-23,44.615644945397236
1639898_at,CG12857,36642,uncharacterized protein,13.06988776349053,5.899651049449784,54.39392526134455,1.699333136418138e-24,2.7184516207799506e-23,44.61077063268629
1632645_at,CG13330,36501,uncharacterized protein,10.626126728247643,6.4043210961616905,54.32090920144083,1.7487156945945913e-24,2.79349293560839e-23,44.58829062393366
1627867_at,CG12438,34202,uncharacterized protein,11.361763970693087,6.638611962974628,54.269639365299476,1.7842864025591577e-24,2.846289637076713e-23,44.57247902158688
1625605_at,CG11251,39490,uncharacterized protein,10.090534216842714,6.3100951518454105,54.26425391337319,1.788066484193266e-24,2.8482965969645624e-23,44.570816866047856
1627469_at,CG16736,41101,uncharacterized protein,10.36811551127484,5.427929625850189,54.22246754360441,1.8176828278193983e-24,2.891395754562293e-23,44.557911697846755
1629161_at,Obp56f,246668,Odorant-binding protein 56f,17.592852975086544,6.673113996268785,54.210636323775475,1.826161176001619e-24,2.900796669727466e-23,44.55425510781951
1624937_at,CG12288,35027,uncharacterized protein,-15.214242825736502,6.662403654636712,-54.18865413350091,1.8420238278057547e-24,2.9218844257357016e-23,44.547458094211905
1640887_at,CG14628,31057,uncharacterized protein,11.718635349841797,6.24065947668805,54.11097295586392,1.899244249887721e-24,3.008424201715557e-23,44.5234059394347
1632800_at,CG15278,34865,uncharacterized protein,11.44949322024629,6.211677474865053,54.09138307746382,1.913965861415812e-24,3.0274972603403613e-23,44.5173323307405
1636084_at,CG6497,39924,uncharacterized protein,9.262235056668747,6.427086138515695,54.05473995495182,1.941824248091099e-24,3.067267560551171e-23,44.505962834346455
1624099_at,CG1701,35661,uncharacterized protein,15.410774858088988,6.434433110865465,54.00749601103675,1.978369508874344e-24,3.1206292225177155e-23,44.4912873370045
1628593_at,CG33252,2768903,uncharacterized protein,12.70473100745511,6.436440033237582,53.99477489109491,1.9883323137499712e-24,3.131970035075617e-23,44.48733250508944
1637091_a_at,Skp2,40548,S-phase kinase-associated protein 2,-9.9249934531208,8.279070850363023,-53.98015578823767,1.9998464185470373e-24,3.1457194221546296e-23,44.482785915356416
1638806_at,Rbf2,41941,Retinoblastoma-family protein 2,-13.037263979910108,6.7037495212769045,-53.962527872863916,2.0138231226482934e-24,3.16329879654935e-23,44.477301156604256
1639195_a_at,CycA,39340,Cyclin A,-15.344291762170641,10.16913976675685,-53.92703398871642,2.04227623257957e-24,3.2035371903824537e-23,44.466249543174605
1633314_at,CG15605,36933,uncharacterized protein,11.207292638460313,7.081311290162915,53.906452241254634,2.058967633945079e-24,3.2252400080132763e-23,44.45983615415192
1626197_at,CG31391,41280,uncharacterized protein,14.589477772899004,6.443848023157562,53.89603777100141,2.067467891590436e-24,3.2340695800031e-23,44.45658956951436
1629350_at,RpS28-like,5740688,Ribosomal protein S28-like,11.518718982499035,6.523760711914012,53.871661190844605,2.0875078389334535e-24,3.260900903584291e-23,44.44898684722755
1637156_at,CG14717,41412,uncharacterized protein,11.891382590738992,6.222616619123882,53.817017216858275,2.133172535949003e-24,3.327631301244204e-23,44.431925690250154
1629858_at,CG2528,35435,uncharacterized protein,12.957526325483371,6.803841693986627,53.803021487486625,2.1450357427962476e-24,3.341521886778044e-23,44.42755177951989
1623155_at,CG33284,2768989,uncharacterized protein,9.281919520649843,7.881379122465789,53.77731579541637,2.1670048357891906e-24,3.371095401570677e-23,44.419513930131465
1633220_at,CG16739,37307,uncharacterized protein,13.469736741003015,6.930229391012791,53.66818805807484,2.2629238815912414e-24,3.5154693698337663e-23,44.38532792707522
1640649_at,CG15878,38281,uncharacterized protein,12.896264961473637,5.939439671234517,53.60418094590275,2.321241025243206e-24,3.6011121070187873e-23,44.365229025459726
1624369_at,tomboy40,35553,tomboy40,14.447720333514482,7.070750353753927,53.572690757584205,2.3505068961517735e-24,3.641512329922926e-23,44.35532781388033
1623652_at,CG14740,41468,uncharacterized protein,14.816351049082488,7.428858213276976,53.531774701189974,2.3891106261915535e-24,3.6962486866037537e-23,44.34245010864718
1630087_at,Tsp33B,34590,Tetraspanin 33B,11.465299353462974,6.593087202156467,53.52133201227136,2.399069019584866e-24,3.7065780447594364e-23,44.33916111329336
1641313_at,SdhAL,39348,"Succinate dehydrogenase, subunit A (flavoprotein)-like",11.15027436735745,6.533231189181203,53.51305985121404,2.4069883691932264e-24,3.713733147768893e-23,44.33655507070852
1638729_at,tej,36590,tejas,-13.341449229036288,6.385368500656243,-53.49443089780487,2.424923106492098e-24,3.7363003498938276e-23,44.330684079463275
1639920_at,CG43072,12798436,uncharacterized protein,10.915999448094874,6.642831485104545,53.31558381558591,2.6043910595701192e-24,4.007355943703668e-23,44.27416646840086
1635553_at,CG42855,10178866,uncharacterized protein,13.72748341772113,7.755459292765544,53.24566710419776,2.6782809210914134e-24,4.115442819429445e-23,44.25199633214682
1628295_at,CG17300,39489,uncharacterized protein,13.999556083747834,6.942806946185029,53.2408537881342,2.683447794874735e-24,4.117779809146094e-23,44.25046849041908
1639179_at,CG5103,40012,uncharacterized protein,11.239369716077121,6.6512639404958565,53.16681479525084,2.764252711727333e-24,4.236020369911601e-23,44.226941514951065
1627528_at,CysRS-m,36563,"Cysteinyl-tRNA synthetase, mitochondrial",6.703285320629327,8.955388384505275,53.10859844240229,2.8295751777887287e-24,4.330246891320583e-23,44.2084086835825
1639544_at,CG8010,32921,uncharacterized protein,-8.206590131331888,8.836913379939512,-53.08565462231336,2.855761470505777e-24,4.362381593769975e-23,44.201096480681954
1638407_at,CG31244,326129,uncharacterized protein,14.673616489642562,6.692486871577396,53.083443400611365,2.8582985473612374e-24,4.362381593769975e-23,44.200391519207884
1630685_at,CG1314,33066,uncharacterized protein,12.133398608217119,6.050406910049329,53.04906978943287,2.8980422983492535e-24,4.4170701373220604e-23,44.18942730943393
1626307_at,CG8958,32575,uncharacterized protein,10.235924482440034,5.262289806586366,52.99769997779698,2.958518600097719e-24,4.5031683382080377e-23,44.17302240424942
1631022_at,CG6209,36517,uncharacterized protein,14.37829718757737,6.480854418161142,52.96593876395058,2.9965695071023733e-24,4.5549469735146973e-23,44.16286784900517
1632999_at,CG15468,31426,uncharacterized protein,10.589902065114902,6.797971870183976,52.90711965790328,3.0683949058229353e-24,4.6578564605328265e-23,44.144038937213786
1623128_at,CG13455,39667,uncharacterized protein,12.059176171382317,6.494947780587395,52.83690938487689,3.156495111602141e-24,4.7851618510650446e-23,44.121523453387205
1626963_at,CG8746,35867,uncharacterized protein,12.907772079778841,7.181105937713528,52.78585343997582,3.2222198311624068e-24,4.8782507738804585e-23,44.105123049224915
1636890_at,CG31029,318562,uncharacterized protein,16.0828781820557,7.417769049078156,52.729621982415374,3.2962667415473343e-24,4.983672902146666e-23,44.0870333355012
1623046_at,CG32727,318176,uncharacterized protein,10.383219538328994,6.712445874753966,52.7147014838416,3.3162117590192245e-24,5.0071250810645883e-23,44.0822286720018
1640269_at,CG15147,35069,uncharacterized protein,9.926703741295928,7.5038576653139835,52.6469574902198,3.408369675564288e-24,5.139402819202012e-23,44.06038894630426
1624425_at,CG7384,34447,uncharacterized protein,-10.392873564328188,7.506755628647335,-52.64120040918856,3.4163240798090284e-24,5.144528554315089e-23,44.05853105455033
1631007_at,RnrL,34392,Ribonucleoside diphosphate reductase large subunit,-15.468631172817696,8.347082576050646,-52.54571312369377,3.55112703044922e-24,5.340403286537081e-23,44.02767271625665
1631785_at,gwl,45969,greatwall,-13.861094014010304,7.416500827963868,-52.49741698795605,3.621416618636061e-24,5.438164213140759e-23,44.01203388601761
1626365_at,CG33322,2768932,uncharacterized protein,11.106619316988624,6.72860419011991,52.49446229659778,3.625763814853012e-24,5.438164213140759e-23,44.01107644411454
1626879_at,CG15198,32065,uncharacterized protein,13.160540323432832,8.230332370810709,52.48096564746781,3.645690787153099e-24,5.460799966857706e-23,44.00670197551978
1636525_at,CG13541,37689,uncharacterized protein,9.680956867322378,6.68170445921528,52.46510968062665,3.669247609362836e-24,5.488805629158127e-23,44.00156072472056
1635629_at,CG34274,5740212,uncharacterized protein,11.303476004234934,6.2266341929580715,52.388644428713306,3.7851068328253484e-24,5.654629175916599e-23,43.976735324667935
1632168_at,msopa,45962,male-specific opa containing gene,19.10567338868119,7.481825570167093,52.3815588414974,3.796034880225379e-24,5.662115571720688e-23,43.97443223297889
1625020_at,CG13989,33869,uncharacterized protein,11.306738563075914,7.119539021067775,52.378899512010506,3.800144858654402e-24,5.662115571720688e-23,43.9735677304866
1628448_at,CG31473,318753,uncharacterized protein,12.47543736507626,7.5473547117420825,52.315950721587846,3.898803538721168e-24,5.801460759725543e-23,43.953085512841525
1630388_at,CG31050,318571,uncharacterized protein,14.603046293284297,7.147857311243669,52.14878807297554,4.174022547251837e-24,6.202817190613453e-23,43.898520145151636
1632435_at,CG7804,39665,uncharacterized protein,12.636282380868547,6.19392379172925,52.12920381066491,4.207571465293503e-24,6.244456258741764e-23,43.892110825789324
1629208_at,Obp51a,246666,Odorant-binding protein 51a,23.013546414776293,7.483398950113071,52.10110547668041,4.2561990081815814e-24,6.308334855433436e-23,43.88290901533407
1636602_at,Zmynd10,39481,Zinc finger MYND-type containing 10,13.685373499029463,6.894036481823449,52.08185640305214,4.289850942220987e-24,6.349878970045063e-23,43.876601060311955
1640560_at,CG16825,34739,uncharacterized protein,10.416713284673206,6.914711784346722,52.07515508616689,4.301631655048033e-24,6.358982711009487e-23,43.87440423406271
1628925_at,CG17625,42678,uncharacterized protein,10.245544213406047,6.185977549604233,52.069897786712495,4.310897519465713e-24,6.364349880371996e-23,43.87268049892091
1623115_at,CG14071,34507,uncharacterized protein,12.679027703459004,6.195534313589418,51.88696661038679,4.6466667424587324e-24,6.85110368006905e-23,43.8125445813348
1639434_at,CG14556,43176,uncharacterized protein,12.663593704825761,6.110447696366333,51.86297821358354,4.69268529963002e-24,6.909933216951948e-23,43.80463599258571
1640921_at,CG12831,35631,uncharacterized protein,11.64682735840126,6.547575961498898,51.859739601551446,4.6989345821851944e-24,6.910125933749946e-23,43.803567868920965
1637205_at,CG11608,41556,uncharacterized protein,11.256824762105591,6.119535786271529,51.81732373189628,4.781589526209682e-24,7.020976585283674e-23,43.78956982029239
1636220_at,CG10587,40318,uncharacterized protein,10.67190663524341,6.159390899642619,51.814702599774435,4.786746919309748e-24,7.020976585283674e-23,43.78870425308175
1631174_at,CG9875,37698,uncharacterized protein,16.63242098607605,6.908366320580758,51.804161719751356,4.8075462052104605e-24,7.042338111757061e-23,43.78522273631901
1636013_at,Actn3,44964,alpha actinin 3,12.111691871582147,6.867707187991874,51.73291866711477,4.950625525173914e-24,7.242534285144325e-23,43.76166520439534
1632885_at,Adgf-A2,64879,Adenosine deaminase-related growth factor A2,14.543568851755051,7.556682182577382,51.71039339084879,4.9967850696520994e-24,7.300606801636586e-23,43.754207147108595
1637521_at,CG13449,39695,uncharacterized protein,12.298637649522634,6.983293026047081,51.67648573144249,5.067120661693156e-24,7.393806298858205e-23,43.742971563903815
1641478_s_at,CG43063,12797894,uncharacterized protein,12.927094539197094,5.893919411158531,51.59637774277964,5.23743664879602e-24,7.632465743419644e-23,43.71638480482621
1635409_at,RnrS,36280,Ribonucleoside diphosphate reductase small subunit,-15.862622716705857,9.974604312816941,-51.54976581005442,5.339283949610595e-24,7.764763651044151e-23,43.70088751431327
1634927_at,CG30177,246500,uncharacterized protein,12.140511168123366,6.3382058002797885,51.54854894725159,5.3419703885791616e-24,7.764763651044151e-23,43.70048266754977
1623030_at,CG11726,39275,uncharacterized protein,11.618560579931913,6.283036057707884,51.46821361477007,5.522490839435761e-24,8.008865614829138e-23,43.673724822176055
1641525_at,CG8236,41047,uncharacterized protein,9.804854603507703,7.400112428765221,51.46690958767656,5.525473194694842e-24,8.008865614829138e-23,43.67328998454208
1633171_at,CG13690,33213,uncharacterized protein,-13.74187474114063,6.500404341621464,-51.46441616475745,5.531180431704203e-24,8.008865614829138e-23,43.67245848974389
1634724_at,CG12499,42637,uncharacterized protein,-9.58667913838855,7.415213421013945,-51.45702385130282,5.5481370955270906e-24,8.023131927897947e-23,43.669992995177005
1630776_at,CG1421,35432,uncharacterized protein,10.16177808535197,5.451674575028942,51.41611609876923,5.6429606037201206e-24,8.149820595705248e-23,43.65634015723814
1632453_at,eloF,41211,elongase F,-17.561717373097594,7.658812868083259,-51.380046764445375,5.727975382296905e-24,8.262037543762611e-23,43.64428914559771
1637501_a_at,CG1835,33057,uncharacterized protein,12.660051181916554,7.747741198065116,51.373882988442794,5.742636837539589e-24,8.272619954486239e-23,43.64222856749748
1640914_at,CG8838,33551,uncharacterized protein,12.517387769198839,8.168183527237622,51.356741674723374,5.783616776480825e-24,8.321040493448973e-23,43.63649627803428
1640628_at,CG13326,36439,uncharacterized protein,11.748382115386597,6.521551523381473,51.33910337726354,5.826104372328014e-24,8.371504170619923e-23,43.63059491574663
1634912_at,mod,43764,modulo,-8.406072247414201,10.989422553614114,-51.32505925543426,5.860167688466478e-24,8.40470838923065e-23,43.62589399432146
1636055_at,Hsc70-2,41609,Heat shock protein cognate 2,15.495362887165292,7.591253495689762,51.32344506043386,5.864096166737872e-24,8.40470838923065e-23,43.625353564019896
1640111_s_at,CG18131,33331,uncharacterized protein,13.473811909678373,6.675307206176053,51.30312229487731,5.9137922137842306e-24,8.465192555447287e-23,43.618547437390774
1625196_a_at,CG14995,38487,uncharacterized protein,10.151858127605887,10.532044403144827,51.27875783227598,5.9739529326054416e-24,8.540484103904539e-23,43.61038262737685
1623992_at,tbrd-2,37207,testis-specifically expressed bromodomain containing protein-2,9.893923898735341,5.79191977420051,51.208206086292975,6.151797871722125e-24,8.783616329106154e-23,43.586708440318546
1629751_at,CG13693,33187,uncharacterized protein,13.262372566835143,6.1102292285601285,51.17989619063908,6.22471006856924e-24,8.87087875830132e-23,43.57719565315819
1640314_at,CG13405,38016,uncharacterized protein,14.430150247476437,6.464240632997942,51.178386711361014,6.228623034649325e-24,8.87087875830132e-23,43.57668822054985
1625944_a_at,elg1,39770,enhanced level of genomic instability 1,-11.49680360323719,6.923440334902866,-51.17160893783865,6.2462245462605e-24,8.884743076255174e-23,43.57440951202037
1637511_at,CG12521,50289,uncharacterized protein,13.44852730135183,6.069534697446307,51.14805531226561,6.307797765238858e-24,8.961039995044989e-23,43.56648733802561
1632282_s_at,CG42710,10178945,uncharacterized protein,12.794161678107978,6.7210070555044314,51.121517909238136,6.3779325548252296e-24,9.04929274801459e-23,43.5575553032617
1630314_at,CG31141,318605,uncharacterized protein,13.259729404095767,7.140264942952226,51.105040525020655,6.421890197379206e-24,9.100229346198338e-23,43.55200594790357
1630089_at,fzo,42745,fuzzy onions,7.4836626253092415,6.755465387454918,51.01284141123806,6.673773516567877e-24,9.445313044626265e-23,43.520907115077335
1625199_s_at,dap,36001,dacapo,-10.543322122568007,9.407813958506715,-51.009803113041414,6.682247837728293e-24,9.445470222691281e-23,43.51988092266005
1638138_at,CG9014,34777,uncharacterized protein,14.900817973284866,7.276499023684779,51.00435661786518,6.697467213188211e-24,9.455149338218456e-23,43.518041136599905
1636405_a_at,CG4329,37582,uncharacterized protein,10.249005294056701,6.49095324400684,50.959413627987125,6.824446126866827e-24,9.622383839804488e-23,43.50284896552149
1630016_at,Vha16-2,39282,Vacuolar H[+] ATPase 16kD subunit 2,8.213805814249195,5.600052906917587,50.932341552123745,6.90214700983101e-24,9.719806524816887e-23,43.49368846470602
1628871_at,CG11145,35663,uncharacterized protein,12.492196625170957,6.559652696280693,50.90927616393582,6.969078252377484e-24,9.801839325323948e-23,43.48587821880056
1633858_at,CG4286,37416,uncharacterized protein,11.712670436215896,7.031694660228242,50.897651937041495,7.003066485359221e-24,9.837392149956101e-23,43.48194018019921
1627226_at,CG43068,12798477,uncharacterized protein,10.933149899227628,6.535547436990225,50.882344901203396,7.04808767782126e-24,9.888335681156933e-23,43.47675251942324
1633310_at,CG15483,34687,uncharacterized protein,10.559862077486907,6.156385715923904,50.79653119474105,7.306153489328615e-24,1.0237679591622503e-22,43.447628224978864
1638037_a_at,dpr17,41470,defective proboscis extension response 17,11.476846921895095,8.139404312880224,50.790555538874266,7.324488241300922e-24,1.0250653060378266e-22,43.445597525981036
1627263_at,CG31601,318835,uncharacterized protein,13.608030505077782,6.19259315428495,50.72673403746265,7.523337534617955e-24,1.0515912638115739e-22,43.423887811994476
1640427_at,Gpdh2,37672,Glycerol-3-phosphate dehydrogenase 2,11.726257899983946,6.782884238166787,50.686428411842414,7.651821005662348e-24,1.0682282625210205e-22,43.41015719536889
1628030_at,CG18808,59169,uncharacterized protein,10.713257339899538,6.608429784555687,50.63637031208597,7.814596038800976e-24,1.089605526694052e-22,43.393082533711826
1626250_at,CG14282,42301,uncharacterized protein,10.936815907542552,7.064673117524681,50.575948883565154,8.015907424722012e-24,1.116296651723926e-22,43.37244082590515
1639869_a_at,Ppi1,43581,Protein phosphatase 1c interacting protein 1,16.336279230326376,7.6324743210544135,50.555294266446445,8.085962434540433e-24,1.1246657602918676e-22,43.3653765333208
1633080_at,CG14835,38832,uncharacterized protein,13.650057919256064,7.531897423250536,50.452563158848605,8.444040143381524e-24,1.1730256996230127e-22,43.33017915102245
1640555_at,CG14668,40646,uncharacterized protein,9.543898197070945,7.1930537874602765,50.431529033183125,8.519380764709627e-24,1.182037915929122e-22,43.322959900444104
1627514_at,CG14294,42262,uncharacterized protein,12.715004443907247,6.804385545666998,50.41524383479862,8.578194413076665e-24,1.188737763205986e-22,43.31736760905078
1630172_at,CG10950,36942,uncharacterized protein,12.657640730754895,6.705783861569973,50.36350702281977,8.767875517589687e-24,1.2131694984832107e-22,43.29958423669675
1632176_at,CG5623,41904,uncharacterized protein,9.524803291757173,6.697399682369886,50.36132191539183,8.7759826479616e-24,1.2131694984832107e-22,43.298832581971766
1641179_at,CG4631,34988,uncharacterized protein,14.301006186784296,6.2235007917884495,50.31454347213748,8.951432941439646e-24,1.2359105579537818e-22,43.282730122321425
1623925_at,CG4477,39058,uncharacterized protein,12.988796962440105,6.232650059518799,50.25934928171057,9.163177722939157e-24,1.263601089168191e-22,43.26370328728296
1638603_at,CG31909,319020,uncharacterized protein,18.270403342852866,7.753168284717811,50.23898746174472,9.242610459912838e-24,1.273000518710434e-22,43.256676540730325
1625115_at,rha,43071,rha,11.311099686245733,6.949640065404636,50.2290538573288,9.281623204097955e-24,1.276816717016837e-22,43.253247040207555
1638968_at,CG18171,38216,uncharacterized protein,11.056978411866968,6.731179649148185,50.22075982787423,9.314328727020474e-24,1.279242195050625e-22,43.25038285101559
1635923_at,sunz,40811,sungrazer,12.077031218173598,6.213650829905374,50.21884201104057,9.321908327666587e-24,1.279242195050625e-22,43.24972047275568
1637985_at,CG32087,39323,uncharacterized protein,9.331178031700784,5.866250292635623,50.20751527995048,9.366805657810635e-24,1.2838434842149674e-22,43.245807696516934
1641197_at,CG43331,12798459,uncharacterized protein,9.459526490812863,6.020793222376934,50.19338018218583,9.423152426323686e-24,1.29000101215636e-22,43.24092301909236
1626829_s_at,CG3494,37903,uncharacterized protein,14.009997777292394,7.506784273045709,50.11981553178985,9.722183264624961e-24,1.329326123373781e-22,43.2154696043362
1625918_a_at,CG14346,33325,uncharacterized protein,11.30082774270905,6.501461837937532,50.042083341267116,1.0048964616922255e-23,1.3723459054839172e-22,43.18851646056736
1640795_at,CG13280,35015,uncharacterized protein,9.882524776327022,6.556491159637365,50.0382293872826,1.0065462422330634e-23,1.3729387994903645e-22,43.187178579233986
1639158_at,CG13473,39603,uncharacterized protein,12.061283117933694,6.675303728612553,49.86197187130097,1.0851087606769907e-23,1.4783134310115723e-22,43.12583491086437
1632383_at,Art1,41295,Arginine methyltransferase 1,-8.1687684356544,9.503599900323751,-49.80721442476608,1.1108013919828606e-23,1.5114928820547502e-22,43.10671479885018
1633820_at,Fad2,44006,Fad2,-24.173121812483508,8.117845578519304,-49.77634198098509,1.1255668110344987e-23,1.529741463757356e-22,43.09592167675058
1629887_at,CG8180,36713,uncharacterized protein,-9.242821173442811,9.150092030275292,-49.712962025489986,1.1565268165116952e-23,1.5699295511638324e-22,43.073734069670714
1639347_s_at,Cdk4,36854,Cyclin-dependent kinase 4,-9.219400288331396,7.658627721672601,-49.66171299904012,1.1822121131953905e-23,1.6028695806036903e-22,43.055763874208225
1634074_a_at,yin,31340,yin,-13.711709614199524,9.753675614314503,-49.622282558997036,1.2023799798648127e-23,1.6282589319656108e-22,43.04191993509841
1637740_at,CG11404,40474,uncharacterized protein,11.262510955368391,6.564245691380622,49.53924730774528,1.2460369578493916e-23,1.6853582517306622e-22,43.01271551538691
1634120_at,Crtp,44276,Caldesmon-related protein,11.14833805571573,7.7250934725486315,49.47840836521816,1.2790746221216307e-23,1.7279747347179064e-22,42.991273842179
1625776_at,CG2291,35804,uncharacterized protein,14.955984654919046,6.5380426664695674,49.44905959306938,1.2953384737704826e-23,1.7478557613815809e-22,42.980917038348565
1632217_at,gskt,318552,gasket,10.711631745884254,7.350000789390256,49.40496187809592,1.3201835079392599e-23,1.7792544795544153e-22,42.965339198843566
1630343_at,CG3679,32591,uncharacterized protein,-15.224388071019998,7.1626925672584845,-49.39412418645938,1.326365543633473e-23,1.785455595923295e-22,42.9615077012785
1634050_at,CG17122,40226,uncharacterized protein,8.988923290137638,7.152178911533083,49.36071710668654,1.3456128875882573e-23,1.8092085657644974e-22,42.94968968091085
1631128_s_at,CG9016,33822,uncharacterized protein,24.455353631791827,8.455959929142134,49.34836311142706,1.352804400769262e-23,1.8167149705455464e-22,42.94531649906291
1638189_s_at,S,33281,Star,-10.680055415731442,7.4014920622937614,-49.32112822752013,1.368800781318787e-23,1.8360137795979071e-22,42.93567018689074
1640461_at,CG3483,37900,uncharacterized protein,12.389231939824908,7.269604943138278,49.2495041538569,1.4118207847554097e-23,1.891471404866856e-22,42.91026580886418
1624751_at,alphaKap4,38675,alpha Karyopherin-4,11.73042724675721,6.305754435356521,49.080478952289106,1.5190472796026478e-23,2.0327156369469555e-22,42.85010736123673
1627259_a_at,ovo,31429,ovo,-11.928065298852712,8.376608210193943,-49.07595019583881,1.5220347875645596e-23,2.0343030639945723e-22,42.84849150408586
1638699_at,CG6470,32840,uncharacterized protein,13.569083986736775,7.156032620398045,49.06915247075337,1.526530620600468e-23,2.0379003344044547e-22,42.84606568686859
1628822_at,CG30271,246518,uncharacterized protein,13.582277922227027,7.941144573563102,49.05390621679181,1.5366646820959658e-23,2.0490071923957305e-22,42.84062323234437
1625822_at,CG32719,318169,uncharacterized protein,10.085400475753534,6.130481422803328,49.04040518991539,1.545697465647375e-23,2.0586211293657373e-22,42.83580178558502
1623545_at,PCNA,37290,Proliferating cell nuclear antigen,-14.581796606141367,8.680319562642817,-49.03165337086773,1.5515824797865433e-23,2.06402503259237e-22,42.83267536490359
1633617_at,CG15116,37194,uncharacterized protein,12.7471017590348,8.096688759702936,49.015792484659926,1.5623076804383283e-23,2.0758474050435858e-22,42.82700736597691
1636512_s_at,Mzt1,10178948,Mitotic spindle organizing protein 1,13.312684964308927,5.8594662756915925,48.94562447036972,1.6106945047807314e-23,2.137624410927565e-22,42.80190137914907
1628128_at,CG6333,39953,uncharacterized protein,10.96128940361714,6.559636640865023,48.83127710946905,1.6929346573684422e-23,2.24413192726751e-22,42.760879627466856
1638851_at,CG5280,39033,uncharacterized protein,11.609428949064434,7.4062996655981275,48.66125081309604,1.823434755212643e-23,2.414287470735239e-22,42.699633499660656
1641702_at,CG6614,34583,uncharacterized protein,10.026149235923778,5.202358070375949,48.635107794565414,1.8444155364874993e-23,2.4392071509472855e-22,42.69018978009472
1635056_at,CG18810,59171,uncharacterized protein,13.683025818627053,7.35493856152744,48.61234169137314,1.8628919373627682e-23,2.4607604141023514e-22,42.68196012271479
1624856_at,c(2)M,34964,crossover suppressor on 2 of Manheim,-14.482609984963148,6.263510200635671,-48.58389177645262,1.8862537305882068e-23,2.4887090693064494e-22,42.671668253904755
1624201_at,CG15498,42548,uncharacterized protein,14.195048710588681,6.918115673077702,48.51943491245772,1.9403238721748503e-23,2.557061588371384e-22,42.64831950626579
1632446_at,CG15742,32276,uncharacterized protein,11.116569980962463,6.56600797334368,48.494647324530355,1.9615466351464562e-23,2.582017214142666e-22,42.63932893986052
1640316_at,CG13481,39579,uncharacterized protein,12.219061979464069,6.446117844382843,48.49190177603012,1.963912226440872e-23,2.582121616463703e-22,42.638332722212574
1640218_at,CG17196,43112,uncharacterized protein,12.489489103862077,6.39542676556636,48.46962231986607,1.983219149155879e-23,2.6044740779728486e-22,42.630245742252534
1626819_s_at,Rpn12R,2768973,Regulatory particle non-ATPase 12-related,12.589577989719617,6.6814015309975705,48.4365509718904,2.0122450395882467e-23,2.6395232842171496e-22,42.61823194586774
1637713_at,PH4alphaNE3,326114,prolyl-4-hydroxylase-alpha NE3,11.371315742815888,5.925720573474671,48.41010411657468,2.035776462613904e-23,2.6672922701579385e-22,42.60861637256336
1635643_at,Rab23,40701,Rab23,-14.286970111565044,7.06593952678261,-48.40461056164657,2.04070043075836e-23,2.670645499998252e-22,42.60661810010845
1625083_at,rhi,44879,rhino,-14.411622035622704,6.412999801718787,-48.380488334984534,2.0624695262546082e-23,2.696010512675873e-22,42.59783992574914
1627140_at,CG31883,326169,uncharacterized protein,19.317153500363908,7.2629045770945115,48.35795381633038,2.0830253284440277e-23,2.7197327236354737e-22,42.58963400168576
1636498_at,CG6168,39273,uncharacterized protein,12.307463282064681,7.447538297193783,48.34099549695176,2.0986358422641023e-23,2.7369507162275716e-22,42.58345512435964
1631312_at,CG4073,41284,uncharacterized protein,10.913907650037288,6.9793816597997544,48.28316920917492,2.1527928264192552e-23,2.804341658774979e-22,42.56236296408207
1633194_at,CG16848,34759,uncharacterized protein,9.557305844868402,5.87847463768467,48.2518814757806,2.182702895637341e-23,2.8400283990009364e-22,42.55093605382818
1623868_a_at,CG30275,246522,uncharacterized protein,11.001742968655737,5.762599961997439,48.24277662581403,2.1914882640306644e-23,2.8481781880278854e-22,42.5476088381164
1641153_a_at,Df31,35418,Decondensation factor 31,-8.83480761893976,10.649708236965123,-48.23293014343856,2.20103089013696e-23,2.8572922842766467e-22,42.54400961961035
1638575_at,Mcm6,31603,Minichromosome maintenance 6,-12.563585591209126,8.34002487550252,-48.174908070957606,2.2581523021154922e-23,2.9280794604009607e-22,42.522779792537236
1629737_at,dpa,35679,disc proliferation abnormal,-12.287057111124529,7.227471231790697,-48.15186828376703,2.2812627098065764e-23,2.9546537895132423e-22,42.51433982665983
